,Topic,Question,Correct
1119,Language and Literature,A tragedy is a type of story that typically ends with all of the characters living happily ever after.,False
1120,Religion and Spirituality,The Bible is the holy book in Christianity.,True
1121,Religion and Spirituality,Muslims worship in Mosques.,True
1122,Religion and Spirituality,Only Hindus believe in reincarnation.,False
1123,Religion and Spirituality,Judaism is one of the oldest Abrahamic religions.,True
1124,Religion and Spirituality,Buddhism originated in Japan.,False
1125,Religion and Spirituality,Christians celebrate Easter as the resurrection of Jesus Christ.,True
1126,Religion and Spirituality,The Koran is the holy book in Islam.,True
1127,Religion and Spirituality,The holy text of the Sikhs is the Guru Granth Sahib.,True
1128,Religion and Spirituality,Hindus worship only one God.,False
1129,Religion and Spirituality,"According to the Bible, the first humans were Adam and Eve.",True
1130,Religion and Spirituality,The Dalai Lama is the spiritual leader of Buddhism.,True
1131,Religion and Spirituality,Confucianism originated in China.,True
1132,Religion and Spirituality,Taoism is based on the teachings of Lao-Tzu.,True
1133,Religion and Spirituality,Zoroastrianism is one of the world's oldest monotheistic religions.,True
1134,Religion and Spirituality,Muslims pray five times a day.,True
1135,Religion and Spirituality,Hindus believe in the concept of karma.,True
1136,Religion and Spirituality,"In Christianity, the Holy Trinity refers to God the Father, Jesus Christ, and the Holy Spirit.",True
1137,Religion and Spirituality,The Five Pillars of Islam are the foundation of the Muslim faith.,True
1138,Religion and Spirituality,"In Judaism, the Sabbath day is on Sunday.",False
1139,Religion and Spirituality,The Eightfold Path is a central teaching of Buddhism.,True
1140,Religion and Spirituality,The concept of nirvana is central to Jainism.,False
1141,Religion and Spirituality,Mormons believe in both the Bible and the Book of Mormon.,True
1142,Religion and Spirituality,"According to the Old Testament, King Solomon was known for his wisdom.",True
1143,Religion and Spirituality,Quakers believe that everyone has a direct relationship with God.,True
1144,Religion and Spirituality,Hinduism has one main holy book.,False
1145,Religion and Spirituality,"In Islam, women are not allowed to work or receive an education.",False
1146,Religion and Spirituality,The Pope is the spiritual leader of Protestantism.,False
1147,Religion and Spirituality,Taoism is a polytheistic religion.,False
1148,Religion and Spirituality,Wiccans worship Satan.,False
1149,Religion and Spirituality,Mormons believe that God has a physical body.,True
1150,Religion and Spirituality,"In Sikhism, women cannot participate in religious ceremonies.",False
1151,Religion and Spirituality,The concept of tenets is central to Buddhism.,False
1152,Religion and Spirituality,The Satanist religion is based on the worship of the devil.,True
1153,Religion and Spirituality,Scientology is considered a mainstream religion.,False
1154,Religion and Spirituality,Hinduism is based on the teachings of Buddha.,False
1155,Religion and Spirituality,"In Judaism, the Messiah has already come.",False
1156,Religion and Spirituality,Pastafarianism is a recognized religion in most countries.,False
1157,Religion and Spirituality,"According to the Bible, Jesus Christ was born in Jerusalem.",False
1158,Religion and Spirituality,"In Islam, Allah is worshiped through the prophet Mohammed.",True
1159,Religion and Spirituality,Shintoism is a monotheistic religion.,False
1160,Religion and Spirituality,Jainism originated in China.,False
1161,Religion and Spirituality,Christian Science is a branch of Christianity.,True
1162,Religion and Spirituality,Hare Krishnas are known for their love of meat.,False
1163,Religion and Spirituality,Unitarians are known for their belief in the Holy Trinity.,False
1164,Religion and Spirituality,The concept of dharma is central to Hinduism.,True
1165,Religion and Spirituality,"In Buddhism, the ultimate goal is to achieve material wealth and success.",False
1166,Religion and Spirituality,The Church of Scientology was founded by L. Ron Hubbard.,True
1167,Religion and Spirituality,The Rastafarian religion originated in Jamaica.,True
1168,Famous Personalities,"George Washington is known as the ""Father of the United States.""",True
1169,Famous Personalities,William Shakespeare is known for his plays and sonnets.,True
