,Topic,Question,Correct
480,History,The Bolshevik Revolution led to the formation of the Soviet Union.,True
481,History,The Protestant Bible contains more books than the Catholic Bible.,False
482,History,The Battle of Gettysburg was a major turning point in the American Civil War.,True
483,History,The Emancipation Proclamation was signed by Abraham Lincoln.,True
484,History,The Opium Wars were fought between China and Japan.,False
485,History,The Cold War ended in the 1980s.,False
486,History,The French and Indian War was fought in the 17th century.,False
487,History,The Battle of Hastings was fought in 1066.,True
488,History,The Taiping Rebellion occurred in China.,True
489,History,The Treaty of Versailles ended World War I.,True
490,History,The Mexican-American War began in 1846.,True
491,History,The Black Death swept Europe in the 14th century.,True
492,History,Ancient Egyptians believed in multiple gods.,True
493,History,The Battle of Yorktown was the final battle of the Revolutionary War.,True
494,History,The Siege of Leningrad occurred during World War II.,True
495,History,Alexander the Great was a king of Persia.,False
496,History,The first Crusade occurred in the 11th century.,True
497,Science,The Earth is flat.,False.
498,Science,The process of photosynthesis occurs in animal cells.,False.
499,Science,Humans can fly without any mechanical aid.,False.
500,Science,Water is a non-renewable resource.,False.
501,Science,Gravity is a force that only pulls objects down towards the ground.,False.
502,Science,All asteroids in the asteroid belt are the same size.,False.
503,Science,Sound travels faster through solids than through liquids.,True.
504,Science,A person can become immune to the flu virus by getting vaccinated.,True.
505,Science,Gamma rays are a type of visible light.,False.
506,Science,An object can have mass but no weight.,True.
507,Science,The ocean level is not rising due to climate change.,False.
508,Science,The human body has no electrical conductivity.,False.
509,Science,Oxygen gas is necessary for combustion to occur.,True.
510,Science,DNA stands for DeoxyriboNucleotide Acids.,False.
511,Science,Viruses are considered living organisms.,False.
512,Science,Electrons are larger than atoms.,False.
513,Science,Lightning never strikes the same place twice.,False.
514,Science,The speed of light is faster than the speed of sound.,True.
515,Science,The Earth rotates around the sun in one day.,False.
516,Science,Earth has one natural satellite.,False.
517,Science,The element helium was discovered on Earth before it was discovered on the Sun.,False.
518,Science,Acid rain causes buildings and statues to become cleaner.,False.
519,Science,The Great Wall of China is the only human-made object visible from space.,False.
520,Science,Hurricanes only occur in the Atlantic Ocean.,False.
521,Science,Blood is a type of connective tissue.,True.
522,Science,The Earth's magnetic field protects us from the sun's harmful radiation.,True.
523,Science,Rainbows always have all the colors of the visible spectrum in them.,True.
524,Science,"The age of the universe is estimated to be around 6,000 years old.",False.
525,Science,There are more than 100 naturally occurring elements.,True.
526,Science,Black holes emit radiation.,True.
527,Science,A scientific theory is a fact-based explanation for an observed phenomenon.,True.
528,Science,Electrons occupy specific energy levels around an atom's nucleus.,True.
529,Science,A photon is a type of subatomic particle.,False.
530,Science,There is no gravity in space.,False.
531,Science,The Earth's atmosphere is primarily composed of nitrogen and oxygen.,True.
532,Science,The human body has a completely separate circulatory system for the exchange of gases.,False.
533,Science,The human body contains more bacterial cells than human cells.,True.
534,Science,The sun is a planet.,False.
535,Science,"Earth's axis is not tilted, causing the change in seasons.",False.
536,Science,The first living organism on Earth was a plant.,False.
537,Science,Scientists have discovered a cure for the common cold.,False.
538,Science,The chemical symbol for gold is Go.,False.
539,Science,The theory of evolution is a proven fact.,False.
540,Science,Oxygen is the most abundant element in the Earth's atmosphere.,False.
541,Science,The moon gives off its own light.,False.
542,Science,Fossils only occur in sedimentary rocks.,False.
543,Science,Dark matter makes up the majority of the universe's mass.,True.
544,Science,Neanderthals and Homo Sapiens never coexisted.,False.
545,Science,Matter can be created and destroyed in chemical reactions.,False.
546,Science,The mantis shrimp has the most complex eyesight of any animal.,True.
547,Science,The human cell is the smallest unit of life.,True.
548,Mathematics,Mathematics is only useful for those pursuing a career in the field.,False
549,Mathematics,All odd numbers are prime numbers.,False
550,Mathematics,Zero is an even number.,True
551,Mathematics,The product of any two prime numbers is always a prime number.,False
552,Mathematics,The square root of 16 is 4.,True
553,Mathematics,A triangle cannot have more than one obtuse angle.,True
554,Mathematics,A polygon is a closed figure with straight sides.,True
555,Mathematics,Negative numbers don't exist.,False
556,Mathematics,The sum of two irrational numbers is always irrational.,False
557,Mathematics,Multiplying two negative numbers always results in a positive number.,True
